source_data_id,ann_index,class_id,type,x0,y0,x1,y1
S-211113_A_C_2_R_5166037-26,1,2,polygon,31,392,82,406
S-211113_A_C_2_R_5166037-26,2,2,polygon,30,613,73,637
S-211113_A_C_2_R_5166037-27,0,2,polygon,286,145,325,198
S-211113_A_C_2_R_5166037-27,1,2,polygon,62,700,87,761
S-211113_A_C_2_R_5166037-27,2,2,polygon,104,323,154,338
S-211113_A_C_2_R_5166037-28,0,2,polygon,365,88,405,159
S-211113_A_C_2_R_5166037-28,1,2,polygon,189,291,237,306
S-211113_A_C_2_R_5166037-28,2,2,polygon,84,511,96,569
S-211113_A_C_2_R_5166037-29,0,2,polygon,253,236,299,253
S-211113_A_C_2_R_5166037-29,1,2,polygon,473,438,482,536
S-211113_A_C_2_R_5166037-29,2,2,polygon,149,462,177,655
S-211113_A_C_2_R_5166037-3,0,2,polygon,172,787,201,985
S-211113_A_C_2_R_5166037-3,1,2,polygon,55,787,80,838
S-211113_A_C_2_R_5166037-3,2,2,polygon,93,788,105,822
S-211113_A_C_2_R_5166037-4,0,2,polygon,184,853,215,1047
S-211113_A_C_2_R_5166037-4,1,2,polygon,108,855,121,888
S-211113_A_C_2_R_5166037-4,2,2,polygon,305,856,346,880
S-211113_A_C_2_R_5166037-5,0,2,polygon,413,709,458,722
S-211113_A_C_2_R_5166037-5,1,2,polygon,279,900,310,1095
S-211113_A_C_2_R_5166037-5,2,2,polygon,343,1050,361,1121
S-211113_A_C_2_R_5166037-6,0,2,polygon,191,821,228,1017
S-211113_A_C_2_R_5166037-6,1,2,polygon,257,973,274,1041
S-211113_A_C_2_R_5166037-6,2,2,polygon,78,818,101,868
S-211113_A_C_2_R_5166037-8,0,2,polygon,68,805,107,1013
S-211113_A_C_2_R_5166037-8,1,2,polygon,139,967,155,1034
S-211113_A_C_2_R_5166037-8,2,2,polygon,228,609,274,622
S-211113_A_C_2_R_5166037-9,0,2,polygon,116,879,156,1085
S-211113_A_C_2_R_5166037-9,1,2,polygon,184,1038,199,1108
S-211113_A_C_2_R_5166037-9,2,2,polygon,277,684,324,696
S-211113_A_C_2_R_7748623-1,0,2,polygon,795,1228,934,1440
S-211113_A_C_2_R_7748623-1,1,2,polygon,656,707,891,745
S-211113_A_C_2_R_7748623-1,2,2,polygon,762,273,860,360
S-211113_A_C_2_R_7748623-10,0,2,polygon,532,1023,604,1434
S-211113_A_C_2_R_7748623-10,1,2,polygon,196,118,224,134
S-211113_A_C_2_R_7748623-10,2,2,polygon,177,971,191,1074
S-211113_A_C_2_R_7748623-11,0,2,polygon,607,988,682,1402
S-211113_A_C_2_R_7748623-11,1,2,polygon,241,928,255,1030
S-211113_A_C_2_R_7748623-11,2,2,polygon,816,663,1080,697
S-211113_A_C_2_R_7748623-12,0,2,polygon,735,1036,819,1440
S-211113_A_C_2_R_7748623-12,1,2,polygon,337,965,359,1095
S-211113_A_C_2_R_7748623-12,2,2,polygon,366,64,421,94
S-211113_A_C_2_R_7748623-13,0,2,polygon,883,1192,958,1440
S-211113_A_C_2_R_7748623-13,1,2,polygon,459,172,519,203
S-211113_A_C_2_R_7748623-13,2,2,polygon,635,27,653,156
S-211113_A_C_2_R_7748623-14,0,2,polygon,912,1188,1008,1439
S-211113_A_C_2_R_7748623-14,1,2,polygon,462,228,527,260
S-211113_A_C_2_R_7748623-14,2,2,polygon,645,81,667,213
S-211113_A_C_2_R_7748623-15,0,2,polygon,935,1214,1031,1440
S-211113_A_C_2_R_7748623-15,1,2,polygon,432,1236,451,1357
S-211113_A_C_2_R_7748623-15,2,2,polygon,427,207,501,239
S-211113_A_C_2_R_7748623-17,0,2,polygon,303,1187,370,1364
S-211113_A_C_2_R_7748623-17,1,2,polygon,568,318,662,354
S-211113_A_C_2_R_7748623-17,2,2,polygon,780,174,808,307
S-211113_A_C_2_R_7748623-18,0,2,polygon,717,1312,738,1440
S-211113_A_C_2_R_7748623-18,1,2,polygon,447,1071,495,1243
S-211113_A_C_2_R_7748623-18,2,2,polygon,669,216,746,251
S-211113_A_C_2_R_7748623-19,0,2,polygon,727,1169,746,1296
S-211113_A_C_2_R_7748623-19,1,2,polygon,458,944,507,1103
S-211113_A_C_2_R_7748623-19,2,2,polygon,692,106,780,141
S-211113_A_C_2_R_7748623-2,0,2,polygon,680,847,925,885
S-211113_A_C_2_R_7748623-2,1,2,polygon,776,399,873,495
S-211113_A_C_2_R_7748623-2,2,2,polygon,691,0,798,210
S-211113_A_C_2_R_7748623-20,0,2,polygon,725,1098,745,1247
S-211113_A_C_2_R_7748623-20,1,2,polygon,445,861,497,1024
S-211113_A_C_2_R_7748623-20,2,2,polygon,546,1238,555,1357
S-211113_A_C_2_R_7748623-21,0,2,polygon,286,817,352,998
S-211113_A_C_2_R_7748623-21,1,2,polygon,586,1071,610,1243
S-211113_A_C_2_R_7748623-21,2,2,polygon,384,1225,396,1336
S-211113_A_C_2_R_7748623-22,0,2,polygon,964,1123,1057,1440
S-211113_A_C_2_R_7748623-22,1,2,polygon,371,1116,398,1258
S-211113_A_C_2_R_7748623-22,2,2,polygon,53,865,122,1055
S-211113_A_C_2_R_7748623-23,0,2,polygon,874,1137,965,1440
S-211113_A_C_2_R_7748623-23,1,2,polygon,300,1160,322,1296
S-211113_A_C_2_R_7748623-23,2,2,polygon,277,22,361,48
S-211113_A_C_2_R_7748623-24,0,2,polygon,196,140,254,170
S-211113_A_C_2_R_7748623-24,1,2,polygon,216,1307,236,1440
S-211113_A_C_2_R_7748623-24,2,2,polygon,792,1262,862,1440
S-211113_A_C_2_R_7748623-26,0,2,polygon,62,235,151,262
S-211113_A_C_2_R_7748623-26,1,2,polygon,294,131,330,277
S-211113_A_C_2_R_7748623-26,2,2,polygon,1036,0,1080,139
S-211113_A_C_2_R_7748623-27,0,2,polygon,659,1256,730,1440
S-211113_A_C_2_R_7748623-27,1,2,polygon,89,1310,117,1440
S-211113_A_C_2_R_7748623-27,2,2,polygon,40,139,131,169
S-211113_A_C_2_R_7748623-28,0,2,polygon,639,1095,715,1440
S-211113_A_C_2_R_7748623-28,1,2,polygon,88,1108,107,1237
S-211113_A_C_2_R_7748623-28,2,2,polygon,774,763,975,787
S-211113_A_C_2_R_7748623-29,0,2,polygon,722,965,794,1440
S-211113_A_C_2_R_7748623-29,1,2,polygon,205,985,221,1124
S-211113_A_C_2_R_7748623-29,2,2,polygon,27,1139,37,1239
S-211113_A_C_2_R_7748623-3,0,2,polygon,681,0,788,290
S-211113_A_C_2_R_7748623-3,1,2,polygon,699,945,952,979
S-211113_A_C_2_R_7748623-3,2,2,polygon,611,56,672,256
S-211113_A_C_2_R_7748623-30,0,2,polygon,885,1015,953,1440
S-211113_A_C_2_R_7748623-30,1,2,polygon,408,964,425,1095
S-211113_A_C_2_R_7748623-30,2,2,polygon,153,770,198,926
S-211113_A_C_2_R_7748623-4,0,2,polygon,718,25,829,378
S-211113_A_C_2_R_7748623-4,1,2,polygon,759,557,991,709
S-211113_A_C_2_R_7748623-4,2,2,polygon,750,1014,1080,1078
S-211113_A_C_2_R_7748623-5,0,2,polygon,840,36,949,367
S-211113_A_C_2_R_7748623-5,1,2,polygon,817,575,1080,735
S-211113_A_C_2_R_7748623-5,2,2,polygon,885,1068,1080,1108
S-211113_A_C_2_R_7748623-6,0,2,polygon,976,0,1080,320
S-211113_A_C_2_R_7748623-6,1,2,polygon,902,65,966,261
S-211113_A_C_2_R_7748623-6,2,2,polygon,952,503,1080,574
S-211113_A_C_2_R_7748623-8,0,2,polygon,424,1162,480,1440
S-211113_A_C_2_R_7748623-8,1,2,polygon,95,1098,109,1192
S-211113_A_C_2_R_7748623-8,2,2,polygon,12,1275,23,1349
S-211113_A_C_2_R_7748623-9,0,2,polygon,431,1064,504,1440
S-211113_A_C_2_R_7748623-9,1,2,polygon,111,995,129,1100
S-211113_A_C_2_R_7748623-9,2,2,polygon,193,1317,200,1430
S-211113_A_C_2_R_7748631-1,0,2,polygon,207,492,245,781
S-211113_A_C_2_R_7748631-1,1,2,polygon,480,380,552,805
S-211113_A_C_2_R_7748631-1,2,2,polygon,322,634,358,826
S-211113_A_C_2_R_7748631-10,0,2,polygon,1039,0,1049,285
S-211113_A_C_2_R_7748631-10,1,2,polygon,1043,597,1054,899
S-211113_A_C_2_R_7748631-10,2,2,polygon,212,408,316,1009
S-211113_A_C_2_R_7748631-11,0,2,polygon,142,374,258,995
S-211113_A_C_2_R_7748631-11,1,2,polygon,1008,0,1023,270
S-211113_A_C_2_R_7748631-11,2,2,polygon,1004,579,1020,895
S-211113_A_C_2_R_7748631-12,0,2,polygon,39,360,165,1029
S-211113_A_C_2_R_7748631-12,1,2,polygon,950,0,961,256
S-211113_A_C_2_R_7748631-12,2,2,polygon,966,577,978,907
S-211113_A_C_2_R_7748631-13,0,2,polygon,148,489,273,1149
S-211113_A_C_2_R_7748631-13,1,2,polygon,1050,7,1080,247
S-211113_A_C_2_R_7748631-13,2,2,polygon,610,26,649,271
S-211113_A_C_2_R_7748631-14,0,2,polygon,283,513,406,1176
S-211113_A_C_2_R_7748631-14,1,2,polygon,33,907,111,1186
S-211113_A_C_2_R_7748631-14,2,2,polygon,803,31,837,286
S-211113_A_C_2_R_7748631-15,0,2,polygon,355,527,476,1196
S-211113_A_C_2_R_7748631-15,1,2,polygon,103,940,168,1217
S-211113_A_C_2_R_7748631-15,2,2,polygon,284,0,422,195
S-211113_A_C_2_R_7748631-17,0,2,polygon,428,490,545,1192
S-211113_A_C_2_R_7748631-17,1,2,polygon,37,747,67,1146
S-211113_A_C_2_R_7748631-17,2,2,polygon,354,0,497,196
S-211113_A_C_2_R_7748631-18,0,2,polygon,348,465,475,1136
S-211113_A_C_2_R_7748631-18,1,2,polygon,101,898,156,1175
S-211113_A_C_2_R_7748631-18,2,2,polygon,230,0,381,100
S-211113_A_C_2_R_7748631-19,0,2,polygon,288,400,417,1075
S-211113_A_C_2_R_7748631-19,1,2,polygon,44,842,98,1114
S-211113_A_C_2_R_7748631-19,2,2,polygon,428,834,465,1057
S-211113_A_C_2_R_7748631-2,0,2,polygon,494,432,570,869
S-211113_A_C_2_R_7748631-2,1,2,polygon,222,560,254,847
S-211113_A_C_2_R_7748631-2,2,2,polygon,332,694,373,890
S-211113_A_C_2_R_7748631-20,0,2,polygon,295,425,410,1078
S-211113_A_C_2_R_7748631-20,1,2,polygon,42,845,100,1116
S-211113_A_C_2_R_7748631-20,2,2,polygon,420,840,453,1054
S-211113_A_C_2_R_7748631-21,0,2,polygon,234,426,348,1068
S-211113_A_C_2_R_7748631-21,1,2,polygon,358,840,383,1045
S-211113_A_C_2_R_7748631-21,2,2,polygon,530,836,554,1024
S-211113_A_C_2_R_7748631-22,0,2,polygon,97,403,218,1063
S-211113_A_C_2_R_7748631-22,1,2,polygon,1017,588,1029,917
S-211113_A_C_2_R_7748631-22,2,2,polygon,998,0,1008,272
S-211113_A_C_2_R_7748631-23,0,2,polygon,64,483,186,1150
S-211113_A_C_2_R_7748631-23,1,2,polygon,943,15,970,318
S-211113_A_C_2_R_7748631-23,2,2,polygon,994,638,1021,970
S-211113_A_C_2_R_7748631-24,0,2,polygon,16,535,152,1241
S-211113_A_C_2_R_7748631-24,1,2,polygon,1003,711,1029,1041
S-211113_A_C_2_R_7748631-24,2,2,polygon,949,101,976,395
S-211113_A_C_2_R_7748631-26,0,2,polygon,201,684,330,1389
S-211113_A_C_2_R_7748631-26,1,2,polygon,203,0,298,327
S-211113_A_C_2_R_7748631-26,2,2,polygon,705,226,741,452
S-211113_A_C_2_R_7748631-27,0,2,polygon,276,0,406,319
S-211113_A_C_2_R_7748631-27,1,2,polygon,310,642,427,1313
S-211113_A_C_2_R_7748631-27,2,2,polygon,52,1049,129,1333
S-211113_A_C_2_R_7748631-28,0,2,polygon,318,538,433,1194
S-211113_A_C_2_R_7748631-28,1,2,polygon,69,943,135,1214
S-211113_A_C_2_R_7748631-28,2,2,polygon,265,0,406,203
S-211113_A_C_2_R_7748631-29,0,2,polygon,297,461,418,1123
S-211113_A_C_2_R_7748631-29,1,2,polygon,44,876,109,1147
S-211113_A_C_2_R_7748631-29,2,2,polygon,226,0,371,107
S-211113_A_C_2_R_7748631-3,0,2,polygon,497,419,572,927
S-211113_A_C_2_R_7748631-3,1,2,polygon,209,589,236,900
S-211113_A_C_2_R_7748631-3,2,2,polygon,322,742,367,948
S-211113_A_C_2_R_7748631-30,0,2,polygon,271,375,388,1046
S-211113_A_C_2_R_7748631-30,1,2,polygon,13,803,74,1074
S-211113_A_C_2_R_7748631-30,2,2,polygon,406,808,433,1032
S-211113_A_C_2_R_7748631-4,0,2,polygon,458,486,542,1021
S-211113_A_C_2_R_7748631-4,1,2,polygon,146,663,176,1000
S-211113_A_C_2_R_7748631-4,2,2,polygon,386,0,496,199
S-211113_A_C_2_R_7748631-5,0,2,polygon,401,530,493,1102
S-211113_A_C_2_R_7748631-5,1,2,polygon,320,0,433,232
S-211113_A_C_2_R_7748631-5,2,2,polygon,59,730,85,1085
S-211113_A_C_2_R_7748631-6,0,2,polygon,343,520,448,1100
S-211113_A_C_2_R_7748631-6,1,2,polygon,240,0,362,211
S-211113_A_C_2_R_7748631-6,2,2,polygon,1002,51,1040,334
S-211113_A_C_2_R_7748631-8,0,2,polygon,245,458,352,1059
S-211113_A_C_2_R_7748631-8,1,2,polygon,1045,0,1064,295
S-211113_A_C_2_R_7748631-8,2,2,polygon,174,0,308,115
S-211113_A_C_2_R_7748631-9,0,2,polygon,210,448,315,1056
S-211113_A_C_2_R_7748631-9,1,2,polygon,1000,4,1022,301
S-211113_A_C_2_R_7748631-9,2,2,polygon,1037,612,1056,912
S-211113_A_C_2_R_7748659-1,0,2,polygon,595,64,616,288
S-211113_A_C_2_R_7748659-1,1,2,polygon,386,101,420,379
S-211113_A_C_2_R_7748659-1,2,2,polygon,796,12,822,226
S-211113_A_C_2_R_7748659-10,0,2,polygon,329,62,368,344
S-211113_A_C_2_R_7748659-10,1,2,polygon,602,0,645,300
S-211113_A_C_2_R_7748659-10,2,2,polygon,27,81,93,406
S-211113_A_C_2_R_7748659-11,0,2,polygon,303,0,347,419
S-211113_A_C_2_R_7748659-11,1,2,polygon,599,0,640,325
S-211113_A_C_2_R_7748659-11,2,2,polygon,947,0,967,190
S-211113_A_C_2_R_7748659-13,0,2,polygon,353,0,390,455
S-211113_A_C_2_R_7748659-13,1,2,polygon,658,0,698,361
S-211113_A_C_2_R_7748659-13,2,2,polygon,1046,0,1078,235
S-211113_A_C_2_R_7748659-14,0,2,polygon,298,0,343,526
S-211113_A_C_2_R_7748659-14,1,2,polygon,601,0,652,432
S-211113_A_C_2_R_7748659-14,2,2,polygon,888,0,1015,233
S-211113_A_C_2_R_7748659-15,0,2,polygon,253,45,307,587
S-211113_A_C_2_R_7748659-15,1,2,polygon,571,0,629,479
S-211113_A_C_2_R_7748659-15,2,2,polygon,860,0,1008,289
S-211113_A_C_2_R_7748659-16,0,2,polygon,431,92,467,617
S-211113_A_C_2_R_7748659-16,1,2,polygon,753,1,803,519
S-211113_A_C_2_R_7748659-16,2,2,polygon,98,0,138,207
S-211113_A_C_2_R_7748659-18,0,2,polygon,902,0,951,482
S-211113_A_C_2_R_7748659-18,1,2,polygon,579,233,613,588
S-211113_A_C_2_R_7748659-18,2,2,polygon,267,0,308,214
S-211113_A_C_2_R_7748659-19,0,2,polygon,933,0,970,423
S-211113_A_C_2_R_7748659-19,1,2,polygon,609,188,639,479
S-211113_A_C_2_R_7748659-19,2,2,polygon,96,223,144,438
S-211113_A_C_2_R_7748659-2,0,2,polygon,619,0,642,355
S-211113_A_C_2_R_7748659-2,1,2,polygon,834,0,856,301
S-211113_A_C_2_R_7748659-2,2,2,polygon,400,150,431,350
S-211113_A_C_2_R_7748659-21,0,2,polygon,583,138,616,488
S-211113_A_C_2_R_7748659-21,1,2,polygon,883,0,924,381
S-211113_A_C_2_R_7748659-21,2,2,polygon,105,225,140,399
S-211113_A_C_2_R_7748659-22,0,2,polygon,632,133,658,449
S-211113_A_C_2_R_7748659-22,1,2,polygon,939,0,972,360
S-211113_A_C_2_R_7748659-22,2,2,polygon,140,165,184,369
S-211113_A_C_2_R_7748659-23,0,2,polygon,643,157,673,472
S-211113_A_C_2_R_7748659-23,1,2,polygon,951,0,986,383
S-211113_A_C_2_R_7748659-23,2,2,polygon,165,222,196,393
S-211113_A_C_2_R_7748659-27,0,2,polygon,526,177,560,473
S-211113_A_C_2_R_7748659-27,1,2,polygon,845,0,886,424
S-211113_A_C_2_R_7748659-27,2,2,polygon,0,265,36,432
S-211113_A_C_2_R_7748659-28,0,2,polygon,760,0,808,464
S-211113_A_C_2_R_7748659-28,1,2,polygon,454,247,491,533
S-211113_A_C_2_R_7748659-28,2,2,polygon,126,0,176,215
S-211113_A_C_2_R_7748659-29,0,2,polygon,679,55,743,496
S-211113_A_C_2_R_7748659-29,1,2,polygon,387,300,439,625
S-211113_A_C_2_R_7748659-29,2,2,polygon,57,47,108,272
S-211113_A_C_2_R_7748659-4,0,2,polygon,893,0,921,387
S-211113_A_C_2_R_7748659-4,1,2,polygon,194,243,234,473
S-211113_A_C_2_R_7748659-4,2,2,polygon,662,200,688,457
S-211113_A_C_2_R_7748659-5,0,2,polygon,594,232,617,477
S-211113_A_C_2_R_7748659-5,1,2,polygon,824,0,851,395
S-211113_A_C_2_R_7748659-5,2,2,polygon,79,224,137,463
S-211113_A_C_2_R_7748659-6,0,2,polygon,486,204,523,504
S-211113_A_C_2_R_7748659-6,1,2,polygon,716,0,756,381
S-211113_A_C_2_R_7748659-6,2,2,polygon,233,232,279,443
S-211113_A_C_2_R_7748659-7,0,2,polygon,670,0,708,343
S-211113_A_C_2_R_7748659-7,1,2,polygon,432,135,473,467
S-211113_A_C_2_R_7748659-7,2,2,polygon,171,181,222,400
S-211113_A_C_2_R_7748659-8,0,2,polygon,414,66,456,410
S-211113_A_C_2_R_7748659-8,1,2,polygon,672,0,707,295
S-211113_A_C_2_R_7748659-8,2,2,polygon,141,112,193,341
S-211113_A_C_2_R_7748659-9,0,2,polygon,666,1,705,291
S-211113_A_C_2_R_7748659-9,1,2,polygon,398,69,436,352
S-211113_A_C_2_R_7748659-9,2,2,polygon,113,96,167,326
S-211113_A_C_2_R_9636020-10,0,2,polygon,932,665,968,1060
S-211113_A_C_2_R_9636020-10,1,2,polygon,903,51,929,346
S-211113_A_C_2_R_9636020-10,2,2,polygon,155,865,276,1116
S-211113_A_C_2_R_9636020-11,0,2,polygon,486,789,617,1014
S-211113_A_C_2_R_9636020-11,1,2,polygon,1010,29,1043,327
S-211113_A_C_2_R_9636020-11,2,2,polygon,1047,670,1080,950
S-211113_A_C_2_R_9636020-13,0,2,polygon,660,712,782,936
S-211113_A_C_2_R_9636020-13,1,2,polygon,478,790,552,1020
S-211113_A_C_2_R_9636020-13,2,2,polygon,456,68,516,303
S-211113_A_C_2_R_9636020-14,0,2,polygon,728,710,857,963
S-211113_A_C_2_R_9636020-14,1,2,polygon,519,74,581,273
S-211113_A_C_2_R_9636020-14,2,2,polygon,547,790,619,1018
S-211113_A_C_2_R_9636020-15,0,2,polygon,492,864,595,1099
S-211113_A_C_2_R_9636020-15,1,2,polygon,704,786,801,1014
S-211113_A_C_2_R_9636020-15,2,2,polygon,501,171,562,387
S-211113_A_C_2_R_9636020-16,0,2,polygon,593,785,711,1032
S-211113_A_C_2_R_9636020-16,1,2,polygon,397,164,460,381
S-211113_A_C_2_R_9636020-16,2,2,polygon,404,898,482,1099
S-211113_A_C_2_R_9636020-17,0,2,polygon,571,693,687,1008
S-211113_A_C_2_R_9636020-17,1,2,polygon,352,33,439,279
S-211113_A_C_2_R_9636020-17,2,2,polygon,378,765,461,999
S-211113_A_C_2_R_9636020-18,0,2,polygon,583,635,702,858
S-211113_A_C_2_R_9636020-18,1,2,polygon,378,713,473,940
S-211113_A_C_2_R_9636020-18,2,2,polygon,381,0,430,148
S-211113_A_C_2_R_9636020-19,0,2,polygon,462,637,555,863
S-211113_A_C_2_R_9636020-19,1,2,polygon,1036,537,1048,924
S-211113_A_C_2_R_9636020-19,2,2,polygon,239,755,346,949
S-211113_A_C_2_R_9636020-2,0,2,polygon,596,722,683,1024
S-211113_A_C_2_R_9636020-2,1,2,polygon,413,792,493,1017
S-211113_A_C_2_R_9636020-2,2,2,polygon,412,94,473,276
S-211113_A_C_2_R_9636020-20,0,2,polygon,911,579,924,952
S-211113_A_C_2_R_9636020-20,1,2,polygon,361,680,459,904
S-211113_A_C_2_R_9636020-20,2,2,polygon,156,756,245,1001
S-211113_A_C_2_R_9636020-22,0,2,polygon,230,800,333,1137
S-211113_A_C_2_R_9636020-22,1,2,polygon,770,702,790,1075
S-211113_A_C_2_R_9636020-22,2,2,polygon,756,121,773,394
S-211113_A_C_2_R_9636020-23,0,2,polygon,187,830,311,1171
S-211113_A_C_2_R_9636020-23,1,2,polygon,726,725,749,1103
S-211113_A_C_2_R_9636020-23,2,2,polygon,710,163,729,427
S-211113_A_C_2_R_9636020-24,0,2,polygon,861,723,901,1112
S-211113_A_C_2_R_9636020-24,1,2,polygon,331,833,450,1067
S-211113_A_C_2_R_9636020-24,2,2,polygon,827,138,858,414
S-211113_A_C_2_R_9636020-25,0,2,polygon,405,828,527,1058
S-211113_A_C_2_R_9636020-25,1,2,polygon,944,717,985,1113
S-211113_A_C_2_R_9636020-25,2,2,polygon,906,115,938,383
S-211113_A_C_2_R_9636020-26,0,2,polygon,508,810,628,1039
S-211113_A_C_2_R_9636020-26,1,2,polygon,296,887,400,1132
S-211113_A_C_2_R_9636020-26,2,2,polygon,1034,68,1066,361
S-211113_A_C_2_R_9636020-27,0,2,polygon,583,777,705,1102
S-211113_A_C_2_R_9636020-27,1,2,polygon,398,858,475,1094
S-211113_A_C_2_R_9636020-27,2,2,polygon,368,151,441,373
S-211113_A_C_2_R_9636020-28,0,2,polygon,629,736,753,981
S-211113_A_C_2_R_9636020-28,1,2,polygon,426,98,485,325
S-211113_A_C_2_R_9636020-28,2,2,polygon,430,815,521,1050
S-211113_A_C_2_R_9636020-29,0,2,polygon,694,715,823,1041
S-211113_A_C_2_R_9636020-29,1,2,polygon,510,795,586,1027
S-211113_A_C_2_R_9636020-29,2,2,polygon,474,74,549,303
S-211113_A_C_2_R_9636020-3,0,2,polygon,981,610,1017,988
S-211113_A_C_2_R_9636020-3,1,2,polygon,458,700,578,911
S-211113_A_C_2_R_9636020-3,2,2,polygon,236,804,350,1000
S-211113_A_C_2_R_9636020-4,0,2,polygon,831,642,848,985
S-211113_A_C_2_R_9636020-4,1,2,polygon,327,729,414,945
S-211113_A_C_2_R_9636020-4,2,2,polygon,107,805,213,1042
S-211113_A_C_2_R_9636020-5,0,2,polygon,180,767,314,996
S-211113_A_C_2_R_9636020-5,1,2,polygon,702,674,720,1008
S-211113_A_C_2_R_9636020-5,2,2,polygon,549,929,598,1061
S-211113_A_C_2_R_9636020-6,0,2,polygon,628,617,644,966
S-211113_A_C_2_R_9636020-6,1,2,polygon,84,702,188,938
S-211113_A_C_2_R_9636020-6,2,2,polygon,628,26,642,206
S-211113_A_C_2_R_9636020-7,0,2,polygon,62,654,198,891
S-211113_A_C_2_R_9636020-7,1,2,polygon,617,570,630,912
S-211113_A_C_2_R_9636020-7,2,2,polygon,453,827,507,961
S-211113_A_C_2_R_9636020-8,0,2,polygon,203,665,331,894
S-211113_A_C_2_R_9636020-8,1,2,polygon,751,579,761,940
S-211113_A_C_2_R_9636020-8,2,2,polygon,578,839,633,953
S-211113_A_C_2_R_9636020-9,0,2,polygon,316,734,451,960
S-211113_A_C_2_R_9636020-9,1,2,polygon,857,640,877,1033
S-211113_A_C_2_R_9636020-9,2,2,polygon,104,861,180,1058
S-211114_A_C_2_R_5166012-10,0,2,polygon,418,800,1008,1052
S-211114_A_C_2_R_5166012-10,1,2,polygon,337,452,410,516
S-211114_A_C_2_R_5166012-10,2,2,polygon,877,455,912,535
S-211114_A_C_2_R_5166012-11,0,2,polygon,481,416,558,480
S-211114_A_C_2_R_5166012-11,1,2,polygon,567,766,907,1024
S-211114_A_C_2_R_5166012-11,2,2,polygon,595,697,609,723
S-211114_A_C_2_R_5166012-12,0,2,polygon,617,385,690,450
S-211114_A_C_2_R_5166012-12,1,2,polygon,702,746,1078,946
S-211114_A_C_2_R_5166012-12,2,2,polygon,732,671,745,701
S-211114_A_C_2_R_5166012-14,0,2,polygon,164,506,449,596
S-211114_A_C_2_R_5166012-14,1,2,polygon,853,842,905,1056
S-211114_A_C_2_R_5166012-14,2,2,polygon,900,913,1080,1038
S-211114_A_C_2_R_5166012-15,0,2,polygon,648,544,722,607
S-211114_A_C_2_R_5166012-15,1,2,polygon,751,835,784,862
S-211114_A_C_2_R_5166012-15,2,2,polygon,739,920,1013,1134
S-211114_A_C_2_R_5166012-16,0,2,polygon,620,847,652,872
S-211114_A_C_2_R_5166012-16,1,2,polygon,523,553,596,618
S-211114_A_C_2_R_5166012-16,2,2,polygon,609,927,850,1130
S-211114_A_C_2_R_5166012-17,0,2,polygon,473,406,548,473
S-211114_A_C_2_R_5166012-17,1,2,polygon,0,403,129,495
S-211114_A_C_2_R_5166012-17,2,2,polygon,557,792,795,1008
S-211114_A_C_2_R_5166012-18,0,2,polygon,536,704,881,967
S-211114_A_C_2_R_5166012-18,1,2,polygon,555,616,585,650
S-211114_A_C_2_R_5166012-18,2,2,polygon,452,307,528,379
S-211114_A_C_2_R_5166012-19,0,2,polygon,526,254,603,327
S-211114_A_C_2_R_5166012-19,1,2,polygon,0,266,157,368
S-211114_A_C_2_R_5166012-19,2,2,polygon,609,658,935,837
S-211114_A_C_2_R_5166012-20,0,2,polygon,656,247,737,320
S-211114_A_C_2_R_5166012-20,1,2,polygon,742,669,1050,865
S-211114_A_C_2_R_5166012-20,2,2,polygon,759,572,792,610
S-211114_A_C_2_R_5166012-21,0,2,polygon,36,420,265,512
S-211114_A_C_2_R_5166012-21,1,2,polygon,589,415,669,484
S-211114_A_C_2_R_5166012-21,2,2,polygon,685,836,1012,1027
S-211114_A_C_2_R_5166012-22,0,2,polygon,437,494,516,563
S-211114_A_C_2_R_5166012-22,1,2,polygon,291,497,307,551
S-211114_A_C_2_R_5166012-22,2,2,polygon,529,893,880,1174
S-211114_A_C_2_R_5166012-24,0,2,polygon,307,277,392,352
S-211114_A_C_2_R_5166012-24,1,2,polygon,421,700,1044,898
S-211114_A_C_2_R_5166012-24,2,2,polygon,446,602,463,636
S-211114_A_C_2_R_5166012-25,0,2,polygon,281,186,301,250
S-211114_A_C_2_R_5166012-25,1,2,polygon,0,202,189,217
S-211114_A_C_2_R_5166012-25,2,2,polygon,530,589,918,855
S-211114_A_C_2_R_5166012-26,0,2,polygon,698,560,1080,833
S-211114_A_C_2_R_5166012-26,1,2,polygon,732,452,748,495
S-211114_A_C_2_R_5166012-26,2,2,polygon,597,108,685,188
S-211114_A_C_2_R_5166012-27,0,2,polygon,690,200,779,276
S-211114_A_C_2_R_5166012-27,1,2,polygon,538,223,556,286
S-211114_A_C_2_R_5166012-27,2,2,polygon,785,621,1055,852
S-211114_A_C_2_R_5166012-28,0,2,polygon,598,441,678,517
S-211114_A_C_2_R_5166012-28,1,2,polygon,49,459,273,561
S-211114_A_C_2_R_5166012-28,2,2,polygon,691,854,1046,1065
S-211114_A_C_2_R_5166012-29,0,2,polygon,501,612,577,676
S-211114_A_C_2_R_5166012-29,1,2,polygon,0,621,150,726
S-211114_A_C_2_R_5166012-29,2,2,polygon,600,1008,941,1246
S-211114_A_C_2_R_5166012-30,0,2,polygon,535,703,610,766
S-211114_A_C_2_R_5166012-30,1,2,polygon,0,712,192,802
S-211114_A_C_2_R_5166012-30,2,2,polygon,633,1111,987,1333
